x,y,yaw
2.1280652527881507,-1.110458870060329,-3.6651914291880905
2.110024449579801,-1.1038925546902356,-3.4906585039886577
2.091117498011648,-1.100558749005822,-3.316125578789225
2.0719188762397103,-1.100558749005822,-3.1415926535897922
2.0519188762397103,-1.100558749005822,-3.1415926535897922
2.0319188762397102,-1.100558749005822,-3.1415926535897922
2.01191887623971,-1.100558749005822,-3.1415926535897922
1.9919188762397102,-1.100558749005822,-3.1415926535897922
1.9719188762397102,-1.100558749005822,-3.1415926535897922
1.9519188762397102,-1.100558749005822,-3.1415926535897922
1.9319188762397101,-1.100558749005822,-3.1415926535897922
1.9119188762397101,-1.100558749005822,-3.1415926535897922
1.8919188762397101,-1.100558749005822,-3.1415926535897922
1.87191887623971,-1.100558749005822,-3.1415926535897922
1.85191887623971,-1.100558749005822,-3.1415926535897922
1.8330119246715568,-1.0972249433214083,-3.316125578789225
1.8149711214632074,-1.0906586279513149,-3.4906585039886577
1.7983446272910604,-1.081059317065346,-3.6651914291880905
1.7836376297671246,-1.0687186808672862,-3.8397243543875232
1.7712969935690648,-1.0540116833433504,-4.014257279586956
1.761697682683096,-1.0373851891712034,-4.188790204786389
1.7551313673130025,-1.019344385962854,-4.3633231299858215
1.7517975616285888,-1.000437434394701,-4.537856055185254
1.7517975616285888,-0.9812388126227632,-4.712388980384687
1.7517975616285888,-0.9612388126227632,-4.712388980384687
1.7517975616285888,-0.9412388126227632,-4.712388980384687
1.7517975616285888,-0.9212388126227632,-4.712388980384687
1.7517975616285888,-0.9012388126227632,-4.712388980384687
1.7517975616285888,-0.8812388126227632,-4.712388980384687
1.7517975616285888,-0.8612388126227631,-4.712388980384687
1.7517975616285888,-0.8412388126227631,-4.712388980384687
1.7517975616285888,-0.8212388126227631,-4.712388980384687
1.7517975616285888,-0.8012388126227631,-4.712388980384687
1.7517975616285888,-0.7812388126227631,-4.712388980384687
1.7517975616285888,-0.761238812622763,-4.712388980384687
1.7517975616285888,-0.741238812622763,-4.712388980384687
1.7517975616285888,-0.721238812622763,-4.712388980384687
1.7517975616285888,-0.701238812622763,-4.712388980384687
1.7517975616285888,-0.681238812622763,-4.712388980384687
1.7517975616285888,-0.661238812622763,-4.712388980384687
1.7517975616285888,-0.6412388126227629,-4.712388980384687
1.7517975616285888,-0.6212388126227629,-4.712388980384687
1.7517975616285888,-0.6012388126227629,-4.712388980384687
1.7517975616285888,-0.5812388126227629,-4.712388980384687
1.7517975616285888,-0.5612388126227629,-4.712388980384687
1.7517975616285888,-0.5412388126227629,-4.712388980384687
1.7484637559441751,-0.5223318610546097,-4.537856055185254
1.7418974405740817,-0.5042910578462603,-4.3633231299858215
1.7322981296881128,-0.4876645636741133,-4.188790204786389
1.719957493490053,-0.4729575661501775,-4.014257279586956
1.7052504959661172,-0.4606169299521178,-3.8397243543875232
1.6886240017939702,-0.451017619066149,-3.6651914291880905
1.6705831985856208,-0.4444513036960556,-3.4906585039886577
